-1:58	Robert Peary	Tik.....Tok is time~
42:08	83ヘチマ	これは夜見だ
42:09	微笑みデヴ	レディースのチーム名かよｗ
42:09	大阪難波	「現夜の華」「うつつよのはな」はどうでしょう
42:09	さめたろう	9
42:09	インフォメーション	よしみ
42:10	なしな	うつしよ だめ？
42:11	千年孤独のグリーンペペ	夜椎み
42:12	カイリ	66%
42:12	ちょーろー	実質よるみ
42:14	Rabunama	それなら一文字づつとか
42:15	yasu fuji	現夜華
42:15	kbf kbf	うつよしみ
42:15	まっしゅぽてと	ウツシミ
42:15	sorosoro	チーム名は「ほぼ夜見」でいいよ。
42:16	うにら	よみちゃの字が無くて草
42:17	クーヘン	夜見しな
42:17	sayyoh	良美でええやん
42:18	Vtuber大好きっ子	ヨルシカにしよう
42:18	ボウガン	名前もじらなくても
42:19	めんとす	うつよし
42:19	kiri	よみよみしぃしぃ
42:20	桃園あい	よしみいちご
42:21	のむ	チームゴリスナーと姫
42:21	テルユウ	現よしみ
42:21	マルタナカ	チーム夜見やな
42:21	シンク	うつしみ
42:22	ウニノレム	大福サンド
42:23	Buena Vista	もう夜見で良くね
42:23	take noko	にじレジ亜種とかは？
42:24	ラシアザ	よるみのなかに文字があるからある程度は仕方ない
42:25	えすこんじ	なんでやねんｗ
42:25	うにあ	いいのかよｗｗ
42:25	チョコ.	444
42:25	kngkkk	たしまきたまごサンド
42:26	バーガー丸山	なんで？！
42:27	kl as	天童よしみ
42:27	かずき	いいね
42:28	ふぉるす	いいんだｗ
42:28	HIKARI0005	夜現唯
42:28	ぐだのすけ	いいのか...
42:28	焼きナス	草
42:29	I I	もうタマゴサンドでいいな
42:30	/lilum siro	ヨッシー味
42:30	はいどれ	たまごサンドｗｗ
42:30	Amatsu	Sashimi
42:31	コガネグモ	たまごサンド同盟
42:31	B. D.	もうなんでもええやんｗ
42:31	伊豆半島	かわいい
42:31	鶴部織羽	関係なくなっちゃったｗ
42:31	kaiei[かいえい]	いいんかｗ
42:31	TK	よとみどっちかにはいるくね
42:33	石川海斗	YOSHMI
42:33	Sekitoセキト	卵サンドいいなｗ
42:33	kiri	草
42:33	稲森ミモミ	現し夜
42:34	かそく	草
42:34	kiro	どっからきたんやｗ
42:35	黎明卿新しきボンドルド	たしまきたまごでたまごサンドw
42:36	mikan oisii	たまごサンドのよしみでいいじゃん
42:36	千年孤独のグリーンペペ	よしみサンド
42:36	もにもん	よしみサンド
42:36	黒七星	たしまきサンド
42:36	放浪者	現スルー
42:36	ミカグラ	たしまきたまごじゃん
42:37	電流流してたくあんを発光させるhinata〘さんばか最推し〙	うつしみ
42:37	haru kuroneko	マジ鬼大福
42:38	2touhei	たしまきたまごサンドしてるからな
42:38	ryu yan	やっぱおつかれ三下やろ
42:39	青いザリガニ	よしみサンド
42:39	胡麻よっしー	訳の分らん2択で草
42:40	ぽんだし#7216	よしみサンド
42:41	ice block	夜見と愉快な仲間たち
42:42	斜め下	片方はれなかうつつ使うとか
42:42	xlv	夜名現でよるなごん
42:43	kbf kbf	こんれーな
42:43	ぱうぜ	ひらがなでよしみ
42:44	てぃれもん	よしみサンドは草
42:44	ガリレオ	よみめっちゃよしみ押すやんw
42:44	豚男	割烹居酒屋よしみ
42:44	kamitama	原形なさすぎるタマゴサンド
42:45	白くまさん	よしみサンド
42:45	エメラルド板	おなかすかせていく
42:45	ねこさん1号	ゴーストレジスタンス
42:46	Metallic	草
42:48	dan dan	たしまきたまごってなに？ｗ
42:49	ねこ	たまごサンドよしみ
42:49	taka坊	They will participate in the APEX tournament, which is a gathering of V-tubers. They listen to the listeners' comments and think of the PT name.
42:50	けんばく	草
42:50	つけ麺つけ麺僕つけ麺	よしみサンドええやん
42:51	ソーセン	草
42:51	yasu fuji	夜見は夜やろ
42:52	リコ	現よしみ
42:52	?!	草
42:52	ふくざわゆきち	草
42:53	ぜろぱか	草
42:53	うにあ	わからんｗｗ
42:53	サキング	吉見サンド草
42:54	UMA	草
42:54	りんご	混ぜるなよｗ
42:55	けんさと	草
42:56	はんぺん	おいしそう
42:56	Aris	草
42:57	ぐだのすけ	よしみサンドは草
42:57	てぃーるる	草
42:57	ukurai	よしみたまご
42:58	テルユウ	まずそう
42:58	モモぴ	夜現華
42:58	WRyou_Italy	大喜利始まってるな
42:59	シケポン	よしみサンドww
42:59	アキパン	よしみサンドってなんだ？
43:00	くたびれた村人H・T	ええんかそれw
43:00	新宿ペンギン	隠れた名店っぽい
43:01	DuncAn coc	よしみ大福
43:01	Sekitoセキト	よしみさんどいいじゃんｗ
43:01	イド	よしみサンドかぶっ
43:01	kbf kbf	けっちぇ～
43:01	ヘィヴンダックス	悪魔合体してて草
43:01	かわ3	もはやなに
43:02	きじとらねこ	B級グルメやなｗｗ
43:02	たまはす	よしみサンド草
43:02	kihara0001	夜見キングダム
43:02	xxNay2xx	タマゴチキンサンド
43:03	きなこなこ	夜椎見？
43:03	たべっちかにっち	まずそうｗ
43:03	どっすん。	卵よしみ
43:03	take noko	てりやきたまごサンド
43:05	んぎ	モノクロ+ルージュ で モノクルージュ
43:06	kiro	語呂いいなｗ
43:06	るーがるー	よしみサンドｗ
43:06	FL MT	よしみサンドいいな
43:07	kakashi kojima	よしみはIQ高そうなチーム名だと思う
43:07	にしんげぽ	433
43:08	ガビバラ	地元の有名な店
43:08	Katarina Vamp	吉見のタマゴサンド
43:08	kamitama	何がサンドしてるねん
43:08	sayyoh	介護者とババア
43:09	Expert west	たまごよしみサンド
43:10	カービィ	よしみサンドしてどうすんだｗ
43:10	内鼠	よしみさんどってなんだ…？
43:10	ぷりんちゃん	たまごさんどよしみは草
43:10	2touhei	たしまきサンドバーガー
43:13	yan yan	「れな」を混ぜるプランで
43:13	テルユウ	たしまきサンド
43:13	kbf kbf	たしまきよしみサンド
43:13	がらなちゃん	たしまきたまごってなんだ…？
43:15	えすこんじ	チームたしまきｗ
43:15	うにあ	椎名さんだけやｗｗ
43:19	テラアル	たしまきたまごってなんだ？
43:19	ヘィヴンダックス	それはもう椎名さん
43:20	かおう_____ta	たしまきよしみ
43:20	ろばーと	たしまきよしみ
43:20	S.O Cru	よしみ大福すき
43:21	じもん	よしみバーガー
43:22	あるは/ Alfa uhi	赤メッシュ＋１
43:23	かそく	たしまきってなんだ…？
43:23	まっしゅぽてと	ウツシミは？
43:24	桃purée	霊、霊能力者、れなでレレレ
43:24	黒七星	たまごサンドのよしみ屋
43:25	さかあがりぼうず	夜現ノ華
43:26	ふくざわゆきち	よるみよみ詐欺師
43:27	ロノハ	よしまきたまご
43:29	てぃれもん	草
43:29	ice block	夜見と元気な人たち
43:30	スピネル	たまごのよしみ
43:31	まーち!	443
43:31	ぐだのすけ	草
43:32	星野空	草
43:32	悪運のたっちょん	現夜椎(うつよしぃ)は？
43:32	ようつーべ	よしうー
43:33	がらなちゃん	よしみってなんだ
43:33	千年孤独のグリーンペペ	Ｂ級よしみサンド
43:34	ターニングポイント	草
43:34	ねこさん1号	草
43:35	M I X	よしみから離れないｗ
43:36	ねこ	何にでもよしみ
43:36	ukurai	たしまきたまご（㈱）
43:38	亀山	よしみは確定なん？
43:38	白くまさん	よしみベーカリー
43:38	まっちゃん	ミヨッシー
43:39	テルユウ	よしみって食品なんだ
43:39	kiro	よしみ気に入っとるやん
43:39	うすたーそーす	よしみ焼きそば
43:39	てぃーるる	よしみ大好きやんｗ
43:40	うにあ	よしみほしいのかよｗ
43:40	hoo hedge	よしみ大福
43:41	桃園あい	よしみいちご
43:42	2touhei	夜見成分はバーガーでいいっしょ！
43:42	ばなな	草
43:42	マイコ	よしみれな
43:42	dan dan	チーム名「たしまきたまごって何？」
43:42	ゾウキン	よみとよしみとよるみ
43:44	8パック腹直筋	大福マジック？
43:44	なしな	現椎夜でうつしよどうですか
43:45	yan yan	「モザンビークれな」
43:45	サキング	吉見に謝れ
43:45	黒耀 【Kokuyo】	よしみ大福サンド
43:45	黎明卿新しきボンドルド	B級よしみってなんだよw
43:46	kakashi kojima	ゴッドマジックエッグ
43:46	かわ3	3
43:47	アキパン	よみよみしぃしぃ
43:47	ねこさん1号	よしみのグルメ
43:47	ななみ	よしみ気に入ってるじゃん
43:48	かびとる	たしまきよしみ
43:49	kamitama	うつしよ
43:49	ディード	よしまきたまご
43:50	のむ	アペサーの姫
43:50	有村霧香	よみれなしぃ
43:51	PPP	頭文字集めたやつ大体ダサい
43:51	椎名唯華	逃げのよしみ
43:52	伊豆半島	よしみ大福
43:52	jackiejack	ウツシミは若干あり
43:52	封印されし者の右手	b
43:53	ママ	よしみイーツとか
43:55	てぃれもん	逃げのよしみだな
43:55	うりす	逃げのよしみサンド
43:56	かおう_____ta	よみよるみよしみ
43:56	こるく	よしみってなんだっけ
43:56	migi	ヨッシーミのたまご
43:56	エンジュ	よしみから離れようｗ
43:57	ソーセン	キルポのよしみ
43:57	テラアル	天童よしみ
43:58	t yakiyama	大福のよしみ
43:58	S.O Cru	よしみ大福
43:58	源太克己	よっしー
44:00	内鼠	よしみ倶楽部
44:00	kbf kbf	逃げのよしみ
44:00	カービィ	よしみから離れないか？ｗ
44:00	ryu yan	チーム
44:00	てよん	よしみバーガー
44:01	?!	逃げの
44:01	ぐだのすけ	よしみの呪縛
44:01	sayyoh	逃げのよしみ
44:02	チチ&カカ	弱そう
44:03	ここのえ	よしみってなんだ？
44:03	星野空	方向性迷子で草
44:04	xlv	逃野よしみ
44:04	ddd ss	ジブれなてえてえ
44:04	鶴部織羽	草
44:04	稲森ミモミ	現し夜
44:05	だるだる	よるよみしい
44:05	ラザフォードアーネスト	ヨシミうつれないか
44:08	うどん丼	抑えの吉見
44:09	黎明卿新しきボンドルド	コメントw
44:10	亀山	パスくんのスキン変わってる？
44:10	やまべー	｢映れないか｣で運営カメラにアピールしてこ
44:10	リンタイラン	現夜の華（うつしよのはな）
44:12	まっちゃん	みよしは？
44:12	Virra	よしよし
44:13	鈴木	頭文字は逃げ
44:14	はんぺん	いいねぇ
44:15	アキパン	よみれなしぃ
44:15	ひぐゆう	うつしみは？
44:16	ダルマン	逆にみよしは？
44:17	ぐだのすけ	キルポのよしみ
44:18	きじとらねこ	よしみ大福
44:19	まーち!	よしみ組
44:20	ぷりっつPretz	うつしみかっこいい
44:20	ボウガン	キルポごち
44:20	ウニノレム	よしみ族
44:21	だい	漁夫のよしみ
44:21	かわ3	卍よしみ卍
44:22	焼きナス	キル取りサンド
44:22	I I	カッケェええ
44:22	javasparrow mylife	チーム皆殺し
44:23	kiro	走り屋
44:23	テルユウ	スラムよしみ
44:24	paru 5648	敗走サンド
44:24	yan yan	ぶっこみのよしみ
44:24	ヘィヴンダックス	よしみで決まってて草
44:24	Lu na	よしみ団
44:26	まっしゅぽてと	キルポハンターよしみ
44:27	Mazin bu	ゴーストマジックスレイヤー
44:27	kbf kbf	夜死美（よしみ）
44:27	はははままま	点数稼ぎ隊
44:30	SABA太郎	地元最強よしみ
44:30	天狗野郎	チームキルポください
44:30	ギラ	よしみ△
44:31	テラアル	よしみ特攻隊
44:31	内鼠	よしみの王
44:31	けんばく	よしみばっかやん
44:31	吉ガイ	ちゃんぽん職人
44:31	teiv tei	うれしいな
44:31	クロテン	よしみつ
44:32	きい	暴走族夜死魅
44:32	zanny	狩りのよしみ
44:32	黎明卿新しきボンドルド	夜露死苦
44:32	yasu fuji	よしみ珍走団
44:33	千年孤独のグリーンペペ	スケバンよしみ
44:33	らずたそ	鬼とマジシャンと大福と
44:34	kamitama	夜死魅
44:34	白くまさん	夜死魅
44:34	中野	ヨシミナティ
44:35	桃園あい	プレデターよしみ
44:35	ママ	「世界の約９割がよしみ」
44:35	ソーセン	草
44:35	うにあ	ｗｗ
44:35	ミヤコ	よよゆい
44:36	ukurai	よしぃみぃ
44:36	-銘-あき-A ki	草
44:37	紅茶牛乳	草
44:38	WRyou_Italy	暴走族っぽく夜死美
44:38	ぐだのすけ	草
44:38	ryu yan	爆走天使
44:39	鈴木山田	たまごパーティ
44:39	うにあ	それでいいのかよｗｗ
44:39	クーヘン	草
44:39	ちゃぽた	だっっっっっ
44:39	狸ねこ	GoGo４４３
44:39	アキパン	草
44:40	んぎ	Yo see me
44:40	うりす	だせぇｗ
44:40	sayyoh	ヤンキーと三下とママ
44:41	かずき	草
44:41	めぐすけ	草
44:41	めんとす	うつれなしぃ
44:42	伊豆半島	卍よしみ卍
44:43	つばさ君	夜椎見族
44:43	an rusi	よるはなみ
44:43	なや	草
44:44	10匹おおかみ	よっしーみ
44:44	てぃれもん	草
44:44	Sekitoセキト	よしまきたまご
44:44	がらなちゃん	草
44:44	なぎのこ	卍よしみ卍
44:44	はんぺん	強そうｗ
44:45	えこ	よしみ百傑
44:45	ぐだのすけ	卍よしみ卍
44:45	もちもちおもち	キルポおいてけ
44:45	まっちゃん	夜死見最強！
44:47	神田ノ	草
44:48	るーがるー	草
44:48	ガリレオ	草
44:49	亀山	卍よしみ卍
44:49	まーち!	卍
44:49	カービィ	卍夜椎見卍
44:50	田中けいすけ	こんばんはぁー
44:50	xlv	卍よしみ卍
44:51	やまべー	草
44:51	たべっちかにっち	それでいいんかｗ
44:51	こまち	卍よしみ卍ｗ
44:51	シケポン	卍よしみ卍
44:52	ディード	卍よしみ卍ww
44:53	ウニノレム	卍よしみ卍
44:53	sorosoro	戦略的撤退よしみ
44:54	テルユウ	卍よしみ最強卍
44:56	しろやま	卍よしみ卍
44:58	HB 252	チーム見殺し
44:58	ice block	よしみ〜地元が一番〜
44:59	視聴者A	何て大会出るんです？
44:59	kbf kbf	卍夜死美卍
44:59	ぺス	草
45:00	えすこんじ	現し夜すき
45:00	PPP	卍夜死魅卍
45:01	思考囲い	卍よしみ卍で決定は草
45:02	はんぺん	卍よしみ卍
45:04	kiro	なんやねんこれｗ
45:04	てよん	夜死美
45:04	がらなちゃん	夜椎み
45:05	悪運のたっちょん	ゴマしぃ(ゴースト、マジシャン、しぃしぃ)(´・ω・｀)
45:07	ラザフォードアーネスト	卍夜椎魅卍
45:08	紅茶牛乳	夜椎み
45:08	シャムねこ	面食い(ヘッショ)のよしみ
45:09	きじとらねこ	よれ大福
45:09	悠	現夜の華
45:09	抹茶	草
45:10	放浪者	もう、くろのわちーで良くない？笑
45:11	さかあがりぼうず	卍夜死泉卍
45:11	吉ガイ	中学生時代良く見るやつ
45:11	カイリ	なんでも卍で挟めばいいと思うなよ
45:11	ルドルフ	黄泉
45:12	t yakiyama	ヤンマジ大福
45:14	teluC	うつしみ
45:14	ukurai	夜椎み
45:14	Sekitoセキト	夜椎み
45:14	かずき	†夜椎見†
45:14	zanny	卍夜椎見卍
45:14	黎明卿新しきボンドルド	みだけ平仮名でもいいんじゃない？
